state,zcta5,ZIPName,County,County2
34,08002,"Cherry Hill Mall, NJ",Camden NJ,
34,08003,"Springdale, NJ",Camden NJ,
34,08004,"Atco, NJ",Camden NJ,
34,08005,"Barnegat, NJ",Ocean NJ,
34,08006,"Barnegat Light, NJ",Ocean NJ,
34,08007,"Barrington, NJ",Camden NJ,
34,08008,"North Beach Haven, NJ",Ocean NJ,
34,08009,"Berlin, NJ",Camden NJ,
34,08010,"Beverly, NJ",Burlington NJ,
34,08011,"Birmingham, NJ (PO Boxes)",Burlington NJ,
34,08012,"Blackwood, NJ",Camden NJ,Gloucester NJ
34,08014,"Bridgeport, NJ",Gloucester NJ,
34,08015,"Browns Mills, NJ",Burlington NJ,
34,08016,"Burlington, NJ",Burlington NJ,
34,08019,"Chatsworth, NJ",Burlington NJ,
34,08020,"Clarksboro, NJ",Gloucester NJ,
34,08021,"Lindenwold, NJ",Camden NJ,
34,08022,"Columbus, NJ",Burlington NJ,
34,08023,"Pennsville, NJ",Salem NJ,
34,08026,"Gibbsboro, NJ",Camden NJ,
34,08027,"Gibbstown, NJ",Gloucester NJ,
34,08028,"Glassboro, NJ",Gloucester NJ,
34,08029,"Glendora, NJ",Camden NJ,
34,08030,"Gloucester City, NJ",Camden NJ,
34,08031,"Bellmawr, NJ",Camden NJ,
34,08033,"Haddonfield, NJ",Camden NJ,
34,08034,"Kingston Estates, NJ",Camden NJ,
34,08035,"Haddon Heights, NJ",Camden NJ,
34,08036,"Hainesport, NJ (PO Boxes)",Burlington NJ,
34,08037,"Hammonton, NJ",Atlantic NJ,Camden NJ
34,08038,"Hancocks Bridge, NJ",Salem NJ,
34,08039,"Harrisonville, NJ (PO Boxes)",Gloucester NJ,
34,08041,"Jobstown, NJ",Burlington NJ,
34,08042,"Juliustown, NJ",Burlington NJ,
34,08043,"Voorhees, NJ",Camden NJ,
34,08045,"Lawnside, NJ",Camden NJ,
34,08046,"Willingboro, NJ",Burlington NJ,
34,08048,"Lumberton, NJ",Burlington NJ,
34,08049,"Magnolia, NJ",Camden NJ,
34,08050,"Ocean Acres, NJ",Ocean NJ,
34,08051,"Mantua, NJ",Gloucester NJ,
34,08052,"Maple Shade, NJ",Burlington NJ,
34,08053,"Marlton, NJ",Burlington NJ,
34,08054,"Mount Laurel, NJ",Burlington NJ,
34,08055,"Medford, NJ",Burlington NJ,
34,08056,"Mickleton, NJ",Gloucester NJ,
34,08057,"Moorestown-Lenola, NJ",Burlington NJ,
34,08059,"Mount Ephraim, NJ",Camden NJ,
34,08060,"Mount Holly, NJ",Burlington NJ,
34,08061,"Mount Royal, NJ",Gloucester NJ,
34,08062,"Mullica Hill, NJ",Gloucester NJ,
34,08063,"National Park, NJ",Gloucester NJ,
34,08064,"New Lisbon, NJ (PO Boxes)",Burlington NJ,
34,08065,"Palmyra, NJ",Burlington NJ,
34,08066,"Paulsboro, NJ",Gloucester NJ,
34,08067,"Pedricktown, NJ",Salem NJ,
34,08068,"Pemberton, NJ",Burlington NJ,
34,08069,"Carneys Point, NJ",Salem NJ,
34,08070,"Pennsville, NJ",Salem NJ,
34,08071,"Pitman, NJ",Gloucester NJ,
34,08072,"Quinton, NJ",Salem NJ,
34,08073,"Rancocas, NJ (PO Boxes)",Burlington NJ,
34,08075,"Riverside, NJ",Burlington NJ,
34,08077,"Riverton, NJ",Burlington NJ,
34,08078,"Runnemede, NJ",Camden NJ,
34,08079,"Salem, NJ",Salem NJ,
34,08080,"Sewell, NJ",Gloucester NJ,
34,08081,"Sicklerville, NJ",Camden NJ,Gloucester NJ
34,08083,"Somerdale, NJ",Camden NJ,
34,08084,"Stratford, NJ",Camden NJ,
34,08085,"Swedesboro, NJ",Gloucester NJ,Salem NJ
34,08086,"Thorofare, NJ",Gloucester NJ,
34,08087,"Tuckerton, NJ",Ocean NJ,Burlington NJ
34,08088,"Vincentown, NJ",Burlington NJ,
34,08089,"Waterford Works, NJ",Camden NJ,
34,08090,"Oak Valley, NJ",Gloucester NJ,
34,08091,"West Berlin, NJ",Camden NJ,
34,08092,"West Creek, NJ",Ocean NJ,
34,08093,"Westville, NJ",Gloucester NJ,
34,08094,"Williamstown, NJ",Gloucester NJ,Atlantic NJ
34,08095,"Winslow, NJ (PO Boxes)",Camden NJ,
34,08096,"Blackwood Ter, NJ",Gloucester NJ,
34,08097,"Woodbury Heights, NJ",Gloucester NJ,
34,08098,"Woodstown, NJ",Salem NJ,
34,08102,"Camden, NJ",Camden NJ,
34,08103,"Camden, NJ",Camden NJ,
34,08104,"Camden, NJ",Camden NJ,
34,08105,"Camden, NJ",Camden NJ,
34,08106,"Audubon, NJ",Camden NJ,
34,08107,"Collingswood, NJ",Camden NJ,
34,08108,"Collingswood, NJ",Camden NJ,
34,08109,"Merchantville, NJ",Camden NJ,
34,08110,"Pennsauken, NJ",Camden NJ,
34,08201,"Absecon, NJ",Atlantic NJ,
34,08202,"Avalon, NJ",Cape May NJ,
34,08203,"Brigantine, NJ",Atlantic NJ,
34,08204,"Cape May, NJ",Cape May NJ,
34,08205,"Absecon, NJ",Atlantic NJ,
34,08210,"Cape May Court House, NJ",Cape May NJ,
34,08212,"Cape May Point, NJ",Cape May NJ,
34,08215,"Egg Harbor City, NJ",Atlantic NJ,Burlington NJ
34,08217,"Elwood, NJ",Atlantic NJ,
34,08221,"Linwood, NJ",Atlantic NJ,
34,08223,"Marmora, NJ",Cape May NJ,
34,08224,"New Gretna, NJ (PO Boxes)",Burlington NJ,
34,08225,"Northfield, NJ",Atlantic NJ,
34,08226,"Ocean City, NJ",Cape May NJ,
34,08230,"Ocean View, NJ",Cape May NJ,
34,08232,"Pleasantville, NJ",Atlantic NJ,
34,08234,"Egg Harbor Township, NJ",Atlantic NJ,
34,08240,"Pomona, NJ (PO Boxes)",Atlantic NJ,
34,08241,"Port Republic, NJ",Atlantic NJ,
34,08242,"Rio Grande, NJ",Cape May NJ,
34,08243,"Sea Isle City, NJ",Cape May NJ,
34,08244,"Somers Point, NJ",Atlantic NJ,
34,08246,"South Seaville, NJ (PO Boxes)",Cape May NJ,
34,08247,"Stone Harbor, NJ",Cape May NJ,
34,08248,"Strathmere, NJ",Cape May NJ,
34,08251,"Villas, NJ",Cape May NJ,
34,08260,"Wildwood, NJ",Cape May NJ,
34,08270,"Woodbine, NJ",Cape May NJ,Atlantic NJ
34,08302,"Bridgeton, NJ",Cumberland NJ,Salem NJ
34,08310,"Buena, NJ",Atlantic NJ,
34,08311,"Cedarville, NJ",Cumberland NJ,
34,08312,"Clayton, NJ",Gloucester NJ,
34,08314,"Delmont, NJ",Cumberland NJ,
34,08316,"Dorchester, NJ (PO Boxes)",Cumberland NJ,
34,08317,"Dorothy, NJ",Atlantic NJ,
34,08318,"Elmer, NJ",Salem NJ,Cumberland NJ
34,08319,"Estell Manor, NJ",Atlantic NJ,
34,08321,"Fortescue, NJ (PO Boxes)",Cumberland NJ,
34,08322,"Franklinville, NJ",Gloucester NJ,
34,08323,"Greenwich, NJ",Cumberland NJ,
34,08324,"Heislerville, NJ",Cumberland NJ,
34,08326,"Buena, NJ",Atlantic NJ,
34,08327,"Leesburg, NJ",Cumberland NJ,
34,08328,"Malaga, NJ",Gloucester NJ,
34,08329,"Mauricetown, NJ (PO Boxes)",Cumberland NJ,
34,08330,"Mays Landing, NJ",Atlantic NJ,
34,08332,"Millville, NJ",Cumberland NJ,
34,08340,"Milmay, NJ",Atlantic NJ,Cumberland NJ
34,08341,"Buena, NJ",Atlantic NJ,
34,08343,"Monroeville, NJ",Gloucester NJ,Salem NJ
34,08344,"Newfield, NJ",Gloucester NJ,Cumberland NJ
34,08345,"Newport, NJ",Cumberland NJ,
34,08346,"Newtonville, NJ",Atlantic NJ,
34,08348,"Port Elizabeth, NJ",Cumberland NJ,
34,08349,"Port Norris, NJ",Cumberland NJ,
34,08350,"Richland, NJ",Atlantic NJ,
34,08352,"Rosenhayn, NJ",Cumberland NJ,
34,08353,"Shiloh, NJ",Cumberland NJ,
34,08360,"Vineland, NJ",Cumberland NJ,Atlantic NJ
34,08361,"Vineland, NJ",Cumberland NJ,
34,08401,"Atlantic City, NJ",Atlantic NJ,
34,08402,"Margate City, NJ",Atlantic NJ,
34,08403,"Longport, NJ",Atlantic NJ,
34,08406,"Ventnor City, NJ",Atlantic NJ,
34,08501,"Allentown, NJ",Monmouth NJ,Burlington NJ
34,08502,"Belle Mead, NJ",Somerset NJ,
34,08505,"Bordentown, NJ",Burlington NJ,
34,08510,"Millstone Township, NJ",Monmouth NJ,
34,08511,"Cookstown, NJ",Burlington NJ,
34,08512,"Cranbury, NJ",Mercer NJ,Middlesex NJ
34,08514,"Cream Ridge, NJ",Monmouth NJ,Ocean NJ
34,08515,"Chesterfield, NJ",Burlington NJ,
34,08518,"Florence, NJ",Burlington NJ,
34,08520,"Hightstown, NJ",Mercer NJ,
34,08525,"Hopewell, NJ",Mercer NJ,Hunterdon NJ
34,08527,"Jackson, NJ",Ocean NJ,
34,08528,"Kingston, NJ",Somerset NJ,Middlesex NJ
34,08530,"Lambertville, NJ",Hunterdon NJ,Mercer NJ
34,08533,"New Egypt, NJ",Ocean NJ,
34,08534,"Pennington, NJ",Mercer NJ,
34,08535,"Millstone Township, NJ",Monmouth NJ,
34,08536,"Princeton Meadows, NJ",Middlesex NJ,
34,08540,"Princeton, NJ",Mercer NJ,Somerset NJ
34,08542,"Princeton, NJ",Mercer NJ,
34,08550,"Princeton Junction, NJ",Mercer NJ,
34,08551,"Ringoes, NJ",Hunterdon NJ,
34,08553,"Rocky Hill, NJ",Somerset NJ,
34,08554,"Roebling, NJ",Burlington NJ,
34,08555,"Roosevelt, NJ",Monmouth NJ,
34,08558,"Skillman, NJ",Somerset NJ,Mercer NJ
34,08559,"Stockton, NJ",Hunterdon NJ,
34,08560,"Titusville, NJ",Mercer NJ,
34,08561,"Windsor, NJ (PO Boxes)",Mercer NJ,
34,08562,"Wrightstown, NJ",Burlington NJ,
34,08608,"Trenton, NJ",Mercer NJ,
34,08609,"Trenton, NJ",Mercer NJ,
34,08610,"Trenton, NJ",Mercer NJ,Burlington NJ
34,08611,"Trenton, NJ",Mercer NJ,
34,08618,"Trenton, NJ",Mercer NJ,
34,08619,"Mercerville, NJ",Mercer NJ,
34,08620,"Yardville, NJ",Mercer NJ,Burlington NJ
34,08628,"Trenton, NJ",Mercer NJ,
34,08629,"Trenton, NJ",Mercer NJ,
34,08638,"Trenton, NJ",Mercer NJ,
34,08640,"Fort Dix, NJ",Burlington NJ,
34,08641,"McGuire AFB, NJ",Burlington NJ,
34,08648,"Trenton, NJ",Mercer NJ,
34,08690,"Hamilton Square, NJ",Mercer NJ,
34,08691,"Trenton, NJ",Mercer NJ,Monmouth NJ
34,08701,"Lakewood, NJ",Ocean NJ,
34,08720,"Allenwood, NJ",Monmouth NJ,
34,08721,"Bayville, NJ",Ocean NJ,
34,08722,"Beachwood, NJ",Ocean NJ,
34,08723,"Brick, NJ",Ocean NJ,
34,08724,"Brick, NJ",Ocean NJ,Monmouth NJ
34,08730,"Brielle, NJ",Monmouth NJ,
34,08731,"Forked River, NJ",Ocean NJ,
34,08732,"Island Heights, NJ",Ocean NJ,
34,08733,"Lakehurst, NJ",Ocean NJ,
34,08734,"Lanoka Harbor, NJ",Ocean NJ,
34,08735,"Lavallette, NJ",Ocean NJ,
34,08736,"Manasquan, NJ",Monmouth NJ,
34,08738,"Mantoloking, NJ",Ocean NJ,
34,08740,"Ocean Gate, NJ",Ocean NJ,
34,08741,"Pine Beach, NJ",Ocean NJ,
34,08742,"Point Pleasant, NJ",Ocean NJ,
34,08750,"Sea Girt, NJ",Monmouth NJ,
34,08751,"Seaside Heights, NJ",Ocean NJ,
34,08752,"Seaside Park, NJ",Ocean NJ,
34,08753,"Toms River, NJ",Ocean NJ,
34,08755,"Toms River, NJ",Ocean NJ,
34,08757,"Holiday City-Berkeley, NJ",Ocean NJ,
34,08758,"Waretown, NJ",Ocean NJ,
34,08759,"Manchester Township, NJ",Ocean NJ,
34,08801,"Annandale, NJ",Hunterdon NJ,
34,08802,"Asbury, NJ",Hunterdon NJ,Warren NJ
34,08804,"Bloomsbury, NJ",Hunterdon NJ,Warren NJ
34,08805,"Bound Brook, NJ",Somerset NJ,
34,08807,"Bradley Gardens, NJ",Somerset NJ,
34,08808,"Broadway, NJ",Warren NJ,
34,08809,"Clinton, NJ",Hunterdon NJ,
34,08810,"Dayton, NJ",Middlesex NJ,
34,08812,"Dunellen, NJ",Middlesex NJ,Somerset NJ
34,08816,"East Brunswick, NJ",Middlesex NJ,
34,08817,"Edison, NJ",Middlesex NJ,
34,08820,"Edison, NJ",Middlesex NJ,
34,08821,"Flagtown, NJ (PO Boxes)",Somerset NJ,
34,08822,"Flemington, NJ",Hunterdon NJ,
34,08823,"Franklin Park, NJ",Somerset NJ,
34,08824,"Kendall Park, NJ",Middlesex NJ,
34,08825,"Frenchtown, NJ",Hunterdon NJ,
34,08826,"Glen Gardner, NJ",Hunterdon NJ,
34,08827,"Hampton, NJ",Hunterdon NJ,Warren NJ
34,08828,"Helmetta, NJ",Middlesex NJ,
34,08829,"High Bridge, NJ",Hunterdon NJ,
34,08830,"Iselin, NJ",Middlesex NJ,
34,08831,"Monroe Township, NJ",Middlesex NJ,
34,08832,"Keasbey, NJ",Middlesex NJ,
34,08833,"Lebanon, NJ",Hunterdon NJ,
34,08835,"Manville, NJ",Somerset NJ,
34,08836,"Martinsville, NJ",Somerset NJ,
34,08837,"Edison, NJ",Middlesex NJ,
34,08840,"Metuchen, NJ",Middlesex NJ,
34,08844,"Hillsborough, NJ",Somerset NJ,
34,08846,"Middlesex, NJ",Middlesex NJ,
34,08848,"Milford, NJ",Hunterdon NJ,
34,08850,"Milltown, NJ",Middlesex NJ,
34,08852,"Monmouth Junction, NJ",Middlesex NJ,
34,08853,"Neshanic Station, NJ",Somerset NJ,Hunterdon NJ
34,08854,"Piscataway, NJ",Middlesex NJ,
34,08857,"Old Bridge, NJ",Middlesex NJ,
34,08858,"Oldwick, NJ (PO Boxes)",Hunterdon NJ,
34,08859,"Sayreville, NJ",Middlesex NJ,
34,08861,"Perth Amboy, NJ",Middlesex NJ,
34,08863,"Fords, NJ",Middlesex NJ,
34,08865,"Phillipsburg, NJ",Warren NJ,
34,08867,"Pittstown, NJ",Hunterdon NJ,
34,08869,"Raritan, NJ",Somerset NJ,
34,08872,"Sayreville, NJ",Middlesex NJ,
34,08873,"Somerset, NJ",Somerset NJ,
34,08876,"Somerville, NJ",Somerset NJ,Hunterdon NJ
34,08879,"South Amboy, NJ",Middlesex NJ,
34,08880,"South Bound Brook, NJ",Somerset NJ,
34,08882,"South River, NJ",Middlesex NJ,
34,08884,"Spotswood, NJ",Middlesex NJ,
34,08886,"Greenwich, NJ",Warren NJ,
34,08887,"Three Bridges, NJ",Hunterdon NJ,
34,08889,"Whitehouse Station, NJ",Hunterdon NJ,
34,08901,"New Brunswick, NJ",Middlesex NJ,
34,08902,"North Brunswick, NJ",Middlesex NJ,
34,08904,"Highland Park, NJ",Middlesex NJ,
35,87001,"San Felipe Pueblo, NM",Sandoval NM,
35,87002,"Belen, NM",Valencia NM,
35,87004,"Bernalillo, NM",Sandoval NM,
35,87005,"Bluewater Village, NM",Cibola NM,
35,87006,"Bosque, NM",Socorro NM,Valencia NM
35,87007,"Paraje, NM",Cibola NM,
35,87008,"Cedar Crest, NM",Bernalillo NM,
35,87010,"Cerrillos, NM",Santa Fe NM,
35,87011,"Claunch, NM (PO Boxes)",Lincoln NM,Socorro NM
35,87012,"Coyote, NM",Rio Arriba NM,
35,87013,"Cuba, NM",Sandoval NM,McKinley NM
35,87014,"Cubero, NM",Cibola NM,Sandoval NM
35,87015,"Edgewood, NM",Santa Fe NM,Torrance NM
35,87016,"Estancia, NM",Torrance NM,
35,87017,"Gallina, NM",Rio Arriba NM,
35,87018,"Counselor, NM",Sandoval NM,
35,87020,"Grants, NM",Cibola NM,
35,87021,"Milan, NM",Cibola NM,
35,87022,"Isleta Village Proper, NM",Bernalillo NM,
35,87023,"Jarales, NM",Valencia NM,
35,87024,"Jemez Pueblo, NM",Sandoval NM,
35,87025,"Jemez Springs, NM",Sandoval NM,
35,87026,"Laguna, NM",Cibola NM,Bernalillo NM
35,87027,"La Jara, NM",Sandoval NM,
35,87028,"La Joya, NM",Socorro NM,
35,87029,"Lindrith, NM",Rio Arriba NM,
35,87031,"Los Lunas, NM",Valencia NM,
35,87032,"McIntosh, NM",Torrance NM,
35,87034,"Skyline-Ganipa, NM",Cibola NM,
35,87035,"Moriarty, NM",Torrance NM,Santa Fe NM
35,87036,"Mountainair, NM",Torrance NM,Socorro NM
35,87037,"Nageezi, NM (PO Boxes)",San Juan NM,
35,87038,"Laguna, NM",Cibola NM,
35,87040,"Paguate, NM",Cibola NM,
35,87041,"PeÒa Blanca, NM",Sandoval NM,
35,87042,"Peralta, NM",Valencia NM,
35,87043,"Placitas, NM",Sandoval NM,
35,87044,"Ponderosa, NM",Sandoval NM,
35,87045,"Prewitt, NM",McKinley NM,Cibola NM
35,87046,"Regina, NM",Sandoval NM,Rio Arriba NM
35,87047,"Sandia Park, NM",Bernalillo NM,Sandoval NM
35,87048,"Corrales, NM",Sandoval NM,Bernalillo NM
35,87049,"Acomita Lake, NM",Cibola NM,
35,87051,"San Rafael, NM",Cibola NM,
35,87052,"Santo Domingo Pueblo, NM",Sandoval NM,
35,87053,"Zia Pueblo, NM",Sandoval NM,
35,87056,"Stanley, NM",Santa Fe NM,San Miguel NM
35,87059,"Tijeras, NM",Bernalillo NM,
35,87061,"Torreon, NM",Torrance NM,
35,87062,"Veguita, NM",Socorro NM,
35,87063,"Willard, NM",Torrance NM,
35,87064,"Youngsville, NM (PO Boxes)",Rio Arriba NM,
35,87068,"Bosque Farms, NM",Valencia NM,
35,87070,"Clines Corners, NM",Torrance NM,
35,87072,"Cochiti, NM",Sandoval NM,
35,87083,"Cochiti Lake, NM",Sandoval NM,
35,87102,"Albuquerque, NM",Bernalillo NM,
35,87104,"Albuquerque, NM",Bernalillo NM,
35,87105,"South Valley, NM",Bernalillo NM,
35,87106,"Albuquerque, NM",Bernalillo NM,
35,87107,"Albuquerque, NM",Bernalillo NM,
35,87108,"Albuquerque, NM",Bernalillo NM,
35,87109,"Albuquerque, NM",Bernalillo NM,
35,87110,"Albuquerque, NM",Bernalillo NM,
35,87111,"Albuquerque, NM",Bernalillo NM,
35,87112,"Albuquerque, NM",Bernalillo NM,
35,87113,"Albuquerque, NM",Bernalillo NM,
35,87114,"Albuquerque, NM",Bernalillo NM,
35,87116,"Albuquerque, NM",Bernalillo NM,
35,87117,"Albuquerque, Kirtland Afb, NM",Bernalillo NM,
35,87120,"Albuquerque, NM",Bernalillo NM,
35,87121,"Albuquerque, NM",Bernalillo NM,
35,87122,"Albuquerque, NM",Bernalillo NM,
35,87123,"Albuquerque, NM",Bernalillo NM,
35,87124,"Rio Rancho, NM",Sandoval NM,
35,87144,"Rio Rancho, NM",Sandoval NM,
35,87301,"Gallup, NM",McKinley NM,
35,87305,"Gallup, NM",McKinley NM,
35,87310,"Brimhall, NM",McKinley NM,
35,87311,"Church Rock, NM (PO Boxes)",McKinley NM,
35,87312,"Continental Divide, NM (PO Boxes)",McKinley NM,
35,87313,"Crownpoint, NM (PO Boxes)",McKinley NM,San Juan NM
35,87315,"Fence Lake, NM",Cibola NM,
35,87316,"Fort Wingate, NM (PO Boxes)",McKinley NM,
35,87317,"Gamerco, NM",McKinley NM,
35,87319,"Mentmore, NM",McKinley NM,
35,87320,"Nakaibito, NM",McKinley NM,
35,87321,"Ramah, NM",Cibola NM,McKinley NM
35,87322,"Rehoboth, NM (PO Boxes)",McKinley NM,
35,87323,"Thoreau, NM",McKinley NM,Cibola NM
35,87325,"Tohatchi, NM",McKinley NM,San Juan NM
35,87326,"Vanderwagen, NM",McKinley NM,
35,87327,"Zuni Pueblo, NM",McKinley NM,Cibola NM
35,87328,"Navajo, NM",McKinley NM,San Juan NM
35,87347,"Jamestown, NM (PO Boxes)",McKinley NM,
35,87357,"Pinehill, NM",Cibola NM,
35,87364,"Sheep Springs, NM",San Juan NM,
35,87375,"Yatahey, NM",McKinley NM,
35,87401,"Farmington, NM",San Juan NM,
35,87402,"Farmington, NM",San Juan NM,
35,87410,"Aztec, NM",San Juan NM,
35,87412,"Blanco, NM",San Juan NM,Rio Arriba NM
35,87413,"Bloomfield, NM",San Juan NM,
35,87415,"Flora Vista, NM",San Juan NM,
35,87416,"Upper Fruitland, NM",San Juan NM,
35,87417,"Kirtland, NM",San Juan NM,
35,87418,"La Plata, NM",San Juan NM,
35,87419,"Navajo Dam, NM",San Juan NM,Rio Arriba NM
35,87420,"Shiprock, NM",San Juan NM,
35,87421,"Waterflow, NM",San Juan NM,
35,87455,"Newcomb, NM (PO Boxes)",San Juan NM,
35,87461,"Sanostee, NM (PO Boxes)",San Juan NM,
35,87499,"Farmington, NM",San Juan NM,
35,87501,"Santa Fe, NM",Santa Fe NM,
35,87505,"Santa Fe, NM",Santa Fe NM,
35,87506,"Santa Fe, NM",Santa Fe NM,
35,87507,"Santa Fe, NM",Santa Fe NM,
35,87508,"Santa Fe, NM",Santa Fe NM,
35,87510,"Abiquiu, NM",Rio Arriba NM,
35,87511,"La Villita, NM",Rio Arriba NM,
35,87512,"Amalia, NM (PO Boxes)",Taos NM,
35,87513,"Arroyo Hondo, NM (PO Boxes)",Taos NM,
35,87514,"Arroyo Seco, NM",Taos NM,
35,87515,"Canjilon, NM",Rio Arriba NM,
35,87516,"CaÒones, NM",Rio Arriba NM,
35,87517,"Carson, NM (PO Boxes)",Taos NM,
35,87518,"Cebolla, NM (PO Boxes)",Rio Arriba NM,
35,87519,"Cerro, NM (PO Boxes)",Taos NM,
35,87520,"Chama, NM",Rio Arriba NM,
35,87521,"Chamisal, NM",Taos NM,Rio Arriba NM
35,87522,"Chimayo, NM",Rio Arriba NM,Santa Fe NM
35,87523,"Cordova, NM",Rio Arriba NM,
35,87524,"Costilla, NM",Taos NM,
35,87525,"Taos Ski Valley, NM",Taos NM,
35,87527,"Dixon, NM",Rio Arriba NM,
35,87528,"Dulce, NM",Rio Arriba NM,
35,87529,"El Prado, NM",Taos NM,
35,87530,"El Rito, NM",Rio Arriba NM,
35,87531,"Embudo, NM",Rio Arriba NM,Taos NM
35,87532,"Espanola, NM",Rio Arriba NM,Santa Fe NM
35,87533,"Espanola, NM",Rio Arriba NM,
35,87535,"Glorieta, NM",Santa Fe NM,San Miguel NM
35,87537,"Hernandez, NM",Rio Arriba NM,
35,87538,"Ilfeld, NM",San Miguel NM,
35,87539,"La Madera, NM",Rio Arriba NM,
35,87540,"Lamy, NM",Santa Fe NM,
35,87543,"Llano, NM",Taos NM,
35,87544,"Los Alamos, NM",Los Alamos NM,
35,87548,"Medanales, NM (PO Boxes)",Rio Arriba NM,
35,87549,"Ojo Caliente, NM",Rio Arriba NM,Taos NM
35,87551,"Los Ojos, NM",Rio Arriba NM,
35,87552,"Pecos, NM",San Miguel NM,
35,87553,"PeÒasco, NM",Taos NM,
35,87554,"Petaca, NM (PO Boxes)",Rio Arriba NM,
35,87556,"Questa, NM",Taos NM,
35,87557,"Ranchos De Taos, NM",Taos NM,
35,87558,"Red River, NM",Taos NM,
35,87560,"Ribera, NM",San Miguel NM,
35,87562,"Rowe, NM",San Miguel NM,
35,87564,"San Cristobal, NM",Taos NM,
35,87565,"Soham, NM",San Miguel NM,
35,87566,"Ohkay Owingeh, NM",Rio Arriba NM,
35,87567,"Espanola, NM",Santa Fe NM,
35,87569,"Serafina, NM (PO Boxes)",San Miguel NM,
35,87571,"Taos, NM",Taos NM,
35,87574,"Rio en Medio, NM",Santa Fe NM,
35,87575,"Tierra Amarilla, NM",Rio Arriba NM,
35,87577,"Tres Piedras, NM (PO Boxes)",Taos NM,Rio Arriba NM
35,87578,"Truchas, NM",Rio Arriba NM,
35,87579,"Vadito, NM",Taos NM,
35,87580,"Valdez, NM (PO Boxes)",Taos NM,
35,87581,"Vallecitos, NM",Rio Arriba NM,
35,87582,"Velarde, NM",Rio Arriba NM,
35,87583,"Villanueva, NM",San Miguel NM,
35,87701,"Las Vegas, NM",San Miguel NM,
35,87710,"Angel Fire, NM",Colfax NM,
35,87711,"Tecolotito, NM",Guadalupe NM,San Miguel NM
35,87712,"Buena Vista, NM (PO Boxes)",Mora NM,
35,87713,"Chacon, NM",Mora NM,
35,87714,"Cimarron, NM",Colfax NM,
35,87715,"Cleveland, NM",Mora NM,
35,87718,"Eagle Nest, NM",Colfax NM,
35,87722,"Guadalupita, NM",Mora NM,
35,87723,"Holman, NM",Mora NM,
35,87728,"Maxwell, NM",Colfax NM,
35,87729,"Miami, NM",Colfax NM,
35,87730,"Mills, NM",Harding NM,
35,87731,"Montezuma, NM",San Miguel NM,
35,87732,"Mora, NM",Mora NM,
35,87733,"Mosquero, NM",Harding NM,
35,87734,"Ocate, NM",Mora NM,Colfax NM
35,87735,"Ojo Feliz, NM",Mora NM,
35,87736,"Rainsville, NM (PO Boxes)",Mora NM,
35,87740,"Raton, NM",Colfax NM,
35,87742,"Rociada, NM",San Miguel NM,Mora NM
35,87743,"Roy, NM",Harding NM,
35,87745,"Sapello, NM",San Miguel NM,Mora NM
35,87746,"Solano, NM",San Miguel NM,Harding NM
35,87747,"Springer, NM",Colfax NM,
35,87749,"Ute Park, NM",Colfax NM,
35,87750,"Valmora, NM",Mora NM,
35,87752,"Wagon Mound, NM",Mora NM,
35,87753,"Watrous, NM",Mora NM,
35,87801,"Socorro, NM",Socorro NM,
35,87820,"Aragon, NM",Catron NM,
35,87821,"Datil, NM",Catron NM,
35,87823,"Lemitar, NM",Socorro NM,
35,87824,"Luna, NM",Catron NM,
35,87825,"Alamo, NM",Socorro NM,Catron NM
35,87827,"Pie Town, NM",Catron NM,
35,87828,"Polvadera, NM",Socorro NM,
35,87829,"Quemado, NM",Catron NM,Cibola NM
35,87830,"Reserve, NM",Catron NM,
35,87831,"Alamillo, NM",Socorro NM,
35,87832,"San Antonio, NM",Socorro NM,
35,87901,"Truth or Consequences, NM",Sierra NM,
35,87930,"Arrey, NM",Sierra NM,
35,87931,"Caballo, NM",Sierra NM,
35,87933,"Derry, NM",Sierra NM,
35,87935,"Elephant Butte, NM",Sierra NM,
35,87936,"Garfield, NM",Dona Ana NM,Sierra NM
35,87937,"Hatch, NM",Dona Ana NM,
35,87939,"Monticello, NM",Sierra NM,
35,87940,"Rincon, NM",Dona Ana NM,
35,87941,"Salem, NM",Dona Ana NM,
35,87942,"Williamsburg, NM",Sierra NM,
35,87943,"Winston, NM",Sierra NM,Socorro NM
35,88001,"Las Cruces, NM",Dona Ana NM,
35,88002,"White Sands, NM",Dona Ana NM,
35,88003,"University Park, NM",Dona Ana NM,
35,88004,"Las Cruces, NM",Dona Ana NM,
35,88005,"Las Cruces, NM",Dona Ana NM,
35,88007,"Las Cruces, NM",Dona Ana NM,
35,88008,"Santa Teresa, NM",Dona Ana NM,
35,88009,"Playas, NM",Hidalgo NM,
35,88011,"Las Cruces, NM",Dona Ana NM,
35,88012,"Las Cruces, NM",Dona Ana NM,
35,88020,"Cotton City, NM",Hidalgo NM,
35,88021,"Anthony, NM",Dona Ana NM,
35,88022,"Arenas Valley, NM",Grant NM,
35,88023,"Bayard, NM",Grant NM,
35,88024,"Berino, NM",Dona Ana NM,
35,88025,"Buckhorn, NM",Grant NM,
35,88026,"Santa Clara, NM",Grant NM,
35,88027,"Chamberino, NM",Dona Ana NM,
35,88028,"Cliff, NM",Grant NM,
35,88029,"Columbus, NM",Luna NM,
35,88030,"Deming, NM",Luna NM,
35,88032,"DoÒa Ana, NM",Dona Ana NM,
